"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"183396","occ","5151","","17904","Ticholeptus zygomaticus","species","52309","","Ticholeptus zygomaticus","","species","52309","Early Barstovian","","15.97","13.6","Alroy","2002","6294","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Ticholeptus","","","","","-103.800003","42.400002","","East Surface Quarry","","Quarry A; Quarry 2; Sinclair Q. No. 2; Sinclair Quarry 2","US","Nebraska","Sioux","based on political unit","1","small collection","East Sinclair Draw","gp_mid","-97.28","45.82","101","US","","Olcott","","subcycle 3","bed","","Snake","5","","bottom to top","","","","","Lower Snake Creek Beds; Barstovian 1","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UNSM","","","","","","","exactly equivalent to ""Quarry A""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Ticholeptus","Olcott","","subcycle 3","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"183397","occ","","","17904","Dromomeryx whitfordi","species","45940","subjective synonym of","Dromomeryx borealis","","species","44550","Early Barstovian","","15.97","13.6","Frick","1937","6222","Chordata","Mammalia","Artiodactyla","Palaeomerycidae","Dromomeryx","","","","","-103.800003","42.400002","""Quarry A""","East Surface Quarry","","Quarry A; Quarry 2; Sinclair Q. No. 2; Sinclair Quarry 2","US","Nebraska","Sioux","based on political unit","1","small collection","East Sinclair Draw","gp_mid","-97.28","45.82","101","US","","Olcott","","subcycle 3","bed","","Snake","5","","bottom to top","","","","","Lower Snake Creek Beds; Barstovian 1","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UNSM","","","","","","","exactly equivalent to ""Quarry A""","terrestrial","","actively mobile","","","browser","viviparous","","","phosphatic","","","","Dromomeryx","Olcott","","subcycle 3","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","C. Frick. 1937. Horned ruminants of North America. Bulletin of the American Museum of Natural History 69:1-669","2002-05-15 00:00:00","2012-03-25 05:21:43"
"183398","occ","","","17904","Merycodus sabulonis","species","48290","","Merycodus sabulonis","","species","45327","Early Barstovian","","15.97","13.6","Skinner et al.","1977","3175","Chordata","Mammalia","Artiodactyla","Antilocapridae","Merycodus","","","","","-103.800003","42.400002","""Cosoryx (Paracosoryx) sp."" Frick 1937: dentitions compared to both M. sabulonis and ""C. savaronis""; from ""Quarry A, Sinclair Draw""","East Surface Quarry","","Quarry A; Quarry 2; Sinclair Q. No. 2; Sinclair Quarry 2","US","Nebraska","Sioux","based on political unit","1","small collection","East Sinclair Draw","gp_mid","-97.28","45.82","101","US","","Olcott","","subcycle 3","bed","","Snake","5","","bottom to top","","","","","Lower Snake Creek Beds; Barstovian 1","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","UNSM","","","","","","","exactly equivalent to ""Quarry A""","terrestrial","","actively mobile","","","browser, grazer","viviparous","","","phosphatic","","","","Merycodus","Olcott","","subcycle 3","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","M. F. Skinner, S. M. Skinner, and R. J. Gooris. 1977. Stratigraphy and biostratigraphy of late Cenozoic deposits in central Sioux County, western Nebraska. Bulletin of the American Museum of Natural History 158(5):263-370","2002-05-15 00:00:00","2012-03-25 05:21:43"
"183399","occ","","","17905","Monosaulax curtus","species","48793","","Monosaulax curtus","","species","45833","Early Barstovian","","15.97","13.6","Korth","1999","2138","Chordata","Mammalia","Rodentia","Castoridae","Monosaulax","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","amphibious","","browser","viviparous","","","phosphatic","","","","Monosaulax","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","W. W. Korth. 1999. A new species of beaver (Rodentia, Castoridae) from the earliest Barstovian (Miocene) of Nebraska and the phylogeny of Monosaulax Stirton. Paludicola 2(3):258-264","2002-05-15 00:00:00","2020-04-25 17:49:56"
"183400","occ","","","17905","Osbornodon fricki","species","49462","","Osbornodon fricki","","species","49462","Early Barstovian","","15.97","13.6","Wang","1994","6226","Chordata","Mammalia","Carnivora","Canidae","Osbornodon","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Osbornodon","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang. 1994. Phylogenetic systematics of the Hesperocyoninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 221:1-207","2002-05-15 00:00:00","2020-04-25 17:49:56"
"183401","occ","30161","","17905","Leptocyon leidyi","species","300775","","Leptocyon leidyi","","species","300775","Early Barstovian","","15.97","13.6","Tedford et al.","2009","52058","Chordata","Mammalia","Carnivora","Canidae","Leptocyon","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Leptocyon","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218","2014-07-26 21:47:34","2014-07-26 21:47:34"
"183402","occ","","","17905","Euoplocyon brachygnathus","species","46420","","Euoplocyon brachygnathus","","species","43760","Early Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Euoplocyon","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Euoplocyon","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2020-04-25 17:49:56"
"183403","occ","","","17905","Psalidocyon marianae","species","51135","","Psalidocyon marianae","","species","51135","Early Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Psalidocyon","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Psalidocyon","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2020-04-25 17:49:56"
"183404","occ","","","17905","Microtomarctus conferta","species","48567","","Microtomarctus conferta","","species","52175","Early Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Microtomarctus","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Microtomarctus","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2020-04-25 17:49:56"
"183405","occ","","","17905","Tomarctus hippophaga","species","52381","","Tomarctus hippophaga","","species","52176","Early Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Tomarctus","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Tomarctus","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2020-04-25 17:49:56"
"183406","occ","","","17905","Tomarctus brevirostris","species","52374","","Tomarctus brevirostris","","species","52374","Early Barstovian","","15.97","13.6","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Tomarctus","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Tomarctus","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2020-04-25 17:49:56"
"183411","occ","","","17905","Desmatippus integer","species","45583","","Desmatippus integer","","species","49838","Early Barstovian","","15.97","13.6","Skinner et al.","1977","3175","Chordata","Mammalia","Perissodactyla","Equidae","Desmatippus","","","","","-103.732651","42.185600","","Echo Quarry","","","US","Nebraska","Sioux","stated in text","4","small collection","Antelope Draw, SE 1/4 sec 33 and SW 1/4 sec 34 T26N R55W","gp_mid","-97.23","45.60","101","US","","Olcott","","","member","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Desmatippus","Olcott","","","Langhian","-","Langhian","Langhian, Serravallian","Langhian, Serravallian","M. F. Skinner, S. M. Skinner, and R. J. Gooris. 1977. Stratigraphy and biostratigraphy of late Cenozoic deposits in central Sioux County, western Nebraska. Bulletin of the American Museum of Natural History 158(5):263-370","2002-05-15 00:00:00","2020-04-25 17:49:56"
